rank,count,danceability,energy,key,mode,time_signature,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
101,221,0.7034570135746606,0.6356651583710408,5.524886877828054,0.5972850678733032,3.9728506787330318,-6.0147692307692315,0.12714570135746606,0.2546221583710407,0.0030094495475113123,0.179120814479638,0.5335760180995475,122.51427149321265
102,221,0.684420814479638,0.6356153846153846,5.493212669683258,0.5972850678733032,3.9592760180995477,-6.150190045248869,0.11666651583710408,0.2412464705882353,0.013886399864253395,0.16504977375565613,0.5101339366515837,122.17752488687785
103,221,0.7138009049773756,0.6255158371040724,5.298642533936651,0.5384615384615384,3.9683257918552037,-6.089746606334842,0.12411674208144796,0.21906164253393665,0.008316888371040726,0.164241628959276,0.5162542986425339,122.40331221719455
104,221,0.69331221719457,0.6599683257918553,5.574660633484163,0.5927601809954751,3.9547511312217196,-5.864307692307693,0.11511855203619908,0.21095951131221718,0.005675247013574662,0.1481701357466063,0.5256506787330317,120.5526515837104
105,221,0.7136018099547512,0.6428597285067873,5.4434389140271495,0.6244343891402715,4.004524886877828,-5.918981900452488,0.11878099547511313,0.23723015837104072,0.012351106153846155,0.1491746606334842,0.508043891402715,123.30938461538462
106,221,0.6856063348416288,0.6290814479638008,5.6289592760181,0.5882352941176471,3.9638009049773757,-6.14228959276018,0.10801493212669686,0.22947618552036197,0.004073314162895927,0.15792579185520358,0.4941502262443439,121.62010859728508
107,221,0.7140588235294117,0.6473891402714933,5.289592760180995,0.6018099547511312,3.9683257918552037,-5.906380090497738,0.11520904977375565,0.20893329864253393,0.0047622027601809955,0.1694760180995475,0.4987665158371041,120.76412669683258
108,221,0.7094162895927603,0.6450950226244343,5.6923076923076925,0.5520361990950227,3.986425339366516,-6.094565610859728,0.11715972850678733,0.2364379049773756,0.008340187194570137,0.18389864253393665,0.507527149321267,121.76123076923076
109,221,0.6942488687782806,0.6349597285067873,5.665158371040724,0.5656108597285068,3.9728506787330318,-6.074914027149322,0.11181764705882352,0.24988656108597293,0.02077993583710407,0.17455339366515837,0.4973244343891403,119.2907963800905
110,221,0.6997466063348415,0.6255339366515836,5.760180995475113,0.5520361990950227,3.9638009049773757,-6.239895927601809,0.12456380090497736,0.2307575113122172,0.008360467194570136,0.14371176470588234,0.49532307692307687,118.19821719457012
111,221,0.700131221719457,0.6475384615384615,5.384615384615385,0.5520361990950227,3.990950226244344,-5.8853031674208145,0.11777692307692308,0.24563918552036199,0.00867313665158371,0.1552009049773756,0.5025072398190045,121.39338461538462
112,221,0.6992307692307693,0.6378642533936653,5.751131221719457,0.5610859728506787,3.981900452488688,-5.937552036199095,0.12952579185520363,0.21964882352941176,0.007393384796380091,0.17386380090497738,0.49550588235294124,122.14590497737558
113,221,0.6996153846153846,0.6423981900452489,5.389140271493213,0.5610859728506787,3.986425339366516,-5.858371040723982,0.12236515837104071,0.20980310045248868,0.004123980271493213,0.1591628959276018,0.5144466063348416,116.72252036199093
114,221,0.6913438914027148,0.6211764705882353,5.357466063348416,0.5972850678733032,3.981900452488688,-6.058325791855203,0.11351945701357467,0.2354716515837104,0.007661140859728507,0.16913619909502267,0.45736153846153843,121.43996380090499
115,221,0.7152262443438915,0.6402126696832581,5.285067873303167,0.6289592760180995,4.02262443438914,-6.01247963800905,0.12348642533936652,0.20721239819004525,0.01165756190045249,0.16876742081447965,0.5029556561085973,123.79890497737557
116,221,0.6973529411764706,0.6426696832579184,5.226244343891403,0.5384615384615384,3.981900452488688,-5.912782805429864,0.13251176470588236,0.2456893303167421,0.001994513303167421,0.166806334841629,0.4910226244343891,117.38138914027151
117,221,0.6978733031674209,0.63820814479638,5.266968325791855,0.583710407239819,3.9728506787330318,-5.912533936651584,0.10625701357466064,0.2553265113122171,0.0033803540271493213,0.16032171945701357,0.49396289592760184,122.81682805429864
118,221,0.7054524886877828,0.6252579185520363,4.95475113122172,0.5339366515837104,3.9638009049773757,-6.299298642533937,0.1340950226244344,0.2532096832579186,0.0073413501357466075,0.1557131221719457,0.5277484162895927,118.28470588235297
119,221,0.6994117647058823,0.625733031674208,5.506787330316742,0.5746606334841629,3.9638009049773757,-6.105321266968325,0.11704886877828055,0.22630523981900452,0.004612275022624434,0.15920995475113123,0.504706334841629,119.86843891402717
120,221,0.697868778280543,0.6183348416289594,5.398190045248869,0.5610859728506787,3.923076923076923,-6.139533936651584,0.12745565610859727,0.24006670588235296,0.0026099533031674208,0.1699814479638009,0.4678864253393665,123.14133936651584
121,221,0.7006063348416289,0.6574656108597284,5.782805429864253,0.5701357466063348,3.981900452488688,-6.214461538461539,0.11896696832579184,0.21632054298642533,0.008545514162895928,0.18464343891402712,0.5107579185520362,119.77639819004526
122,221,0.7146696832579186,0.6278687782805431,4.873303167420814,0.5882352941176471,3.9638009049773757,-5.979040723981901,0.1146660633484163,0.22858760180995474,0.012426579411764707,0.1714348416289593,0.4791321266968326,118.3263438914027
123,221,0.6928190045248869,0.6320723981900452,5.244343891402715,0.6470588235294118,3.986425339366516,-6.459285067873303,0.11959909502262442,0.2430210407239819,0.012223217149321269,0.17253936651583712,0.4734384615384616,116.79273755656108
124,221,0.6859276018099547,0.6479321266968325,5.51131221719457,0.583710407239819,3.986425339366516,-5.8718416289592765,0.11742307692307691,0.25095754298642536,0.0016516266515837102,0.1587683257918552,0.5125900452488688,120.58081447963801
125,221,0.7048914027149321,0.6328099547511313,5.276018099547511,0.6244343891402715,3.97737556561086,-6.177239819004525,0.11579185520361991,0.23353199095022623,0.009083841538461538,0.15390045248868778,0.51090814479638,117.68811764705883
126,221,0.6923574660633485,0.6263393665158371,5.520361990950226,0.5927601809954751,4.004524886877828,-6.092076923076924,0.12096606334841628,0.2435326787330317,0.002743510542986426,0.1633651583710407,0.491068778280543,122.33780542986425
127,221,0.6993031674208144,0.6111855203619913,5.235294117647059,0.6063348416289592,3.97737556561086,-6.741072398190045,0.12282307692307691,0.247474814479638,0.014294550000000001,0.17676696832579186,0.4625769230769231,119.10025339366517
128,221,0.6964524886877828,0.6189004524886879,5.049773755656108,0.5565610859728507,3.986425339366516,-6.179882352941176,0.13752036199095025,0.22827547511312218,0.005853704886877828,0.18084705882352944,0.4960447963800905,124.52504524886876
129,221,0.7094524886877828,0.6212850678733032,5.04524886877828,0.5972850678733032,3.9683257918552037,-6.325280542986426,0.11010633484162896,0.2673275339366516,0.006683152714932127,0.19079366515837107,0.5033755656108596,120.43567873303165
130,221,0.6882443438914027,0.627497737556561,5.502262443438914,0.583710407239819,3.986425339366516,-6.189466063348416,0.12350135746606333,0.22006101357466062,0.009221703619909503,0.16689321266968327,0.4702619909502262,120.27546606334842
131,221,0.6971221719457015,0.6290135746606335,5.090497737556561,0.6244343891402715,3.9547511312217196,-6.186493212669684,0.11707963800904977,0.22886099547511313,0.005405670452488687,0.16840769230769234,0.50190407239819,122.47182805429863
132,221,0.7085158371040724,0.6134208144796379,4.714932126696833,0.5429864253393665,3.97737556561086,-6.383923076923078,0.12066153846153847,0.2184119457013575,0.006980582126696833,0.16419411764705882,0.49810769230769236,120.77132579185519
133,221,0.7150678733031675,0.6235837104072399,5.031674208144796,0.5610859728506787,3.936651583710407,-6.2941719457013585,0.12986968325791856,0.23258891402714932,0.010028005158371043,0.1712190045248869,0.5325846153846154,119.6902307692308
134,221,0.689076923076923,0.6265022624434389,5.276018099547511,0.5927601809954751,3.995475113122172,-6.306864253393665,0.11970316742081448,0.2701611447963801,0.011177362533936652,0.15675158371040723,0.500210407239819,117.2844479638009
135,221,0.6976380090497737,0.6227280542986426,5.53393665158371,0.6334841628959276,3.9683257918552037,-5.984339366515837,0.12128461538461538,0.24801194570135746,0.0033137661538461534,0.17690407239819006,0.4952886877828055,118.20260180995476
136,221,0.6996334841628961,0.627656108597285,5.117647058823529,0.579185520361991,3.9502262443438916,-6.427954751131222,0.12406334841628959,0.23159082352941177,0.006475332126696832,0.17563665158371036,0.5059226244343891,119.78170135746605
137,221,0.6883981900452487,0.6389547511312217,5.579185520361991,0.6199095022624435,3.97737556561086,-6.044380090497738,0.10599909502262445,0.24641651583710408,0.012838443122171942,0.18371176470588235,0.49865746606334843,119.05902714932125
138,221,0.681027149321267,0.6330904977375567,5.701357466063349,0.5475113122171946,3.97737556561086,-6.113411764705882,0.1083656108597285,0.2613359457013575,0.007003615294117647,0.1659828054298643,0.49689592760180995,117.94962895927601
139,221,0.7028009049773757,0.6410633484162895,5.484162895927602,0.5927601809954751,3.9683257918552037,-6.026619909502261,0.11520995475113122,0.19527819909502261,0.007672850814479638,0.16892352941176472,0.4916891402714933,121.6809773755656
140,221,0.6876425339366515,0.6274977375565611,5.705882352941177,0.6244343891402715,3.9502262443438916,-6.229452488687783,0.1182705882352941,0.23379194570135747,0.01057390701357466,0.15707239819004526,0.5061334841628959,117.22276470588235
141,221,0.69910407239819,0.636262443438914,5.294117647058823,0.6063348416289592,3.97737556561086,-5.988285067873304,0.13101176470588236,0.24519211312217196,0.010732061628959276,0.16562714932126696,0.517568778280543,119.15101809954751
142,221,0.6904615384615383,0.6294660633484164,5.271493212669683,0.5972850678733032,3.995475113122172,-6.239266968325793,0.12350000000000001,0.2523043438914027,0.00845049778280543,0.173972850678733,0.4872524886877828,116.96664253393666
143,221,0.7046018099547511,0.6363619909502264,5.122171945701357,0.5429864253393665,3.923076923076923,-6.021606334841629,0.11571583710407238,0.24186420814479637,0.010635030226244343,0.17207058823529411,0.5216932126696833,122.17306334841629
144,221,0.7072398190045248,0.6358778280542986,5.067873303167421,0.6199095022624435,3.995475113122172,-6.232868778280543,0.11675067873303169,0.2022208914027149,0.011843953619909501,0.16537058823529416,0.4814303167420815,123.34038461538461
145,221,0.6963076923076924,0.625334841628959,5.447963800904978,0.6334841628959276,3.981900452488688,-6.34939819004525,0.10662986425339366,0.2710035339366516,0.008379726515837104,0.18157692307692308,0.49259276018099546,116.83692307692309
146,221,0.6959185520361991,0.6244660633484164,5.959276018099548,0.6108597285067874,3.9728506787330318,-6.366303167420814,0.1133420814479638,0.2294154253393665,0.011331973438914029,0.16996244343891403,0.4790633484162896,115.93138914027149
147,221,0.6979095022624434,0.5996923076923077,5.597285067873303,0.5610859728506787,3.995475113122172,-6.512036199095022,0.13190950226244344,0.25756723981900453,0.012454419140271495,0.16975701357466064,0.47408823529411764,118.94019004524883
148,221,0.6915294117647057,0.6050723981900452,5.352941176470588,0.6199095022624435,3.932126696832579,-6.616438914027149,0.1173266968325792,0.25264414932126694,0.0072741716742081445,0.18148778280542988,0.46780407239819,121.09477828054298
149,221,0.6913031674208144,0.6395656108597285,5.1900452488687785,0.6018099547511312,3.97737556561086,-6.078642533936652,0.10401266968325791,0.2326239411764706,0.0073286274208144795,0.1627085972850679,0.5139986425339367,120.94979185520363
150,221,0.7046289592760182,0.6233755656108598,5.5565610859728505,0.6108597285067874,3.986425339366516,-6.232371040723981,0.1296262443438914,0.28051019909502256,0.006876653665158371,0.16927918552036203,0.5092701357466063,119.2048371040724
151,221,0.6954162895927603,0.6189461538461539,5.479638009049774,0.6199095022624435,3.981900452488688,-6.503018099547511,0.10840633484162897,0.2580920135746606,0.005012821583710407,0.16841447963800904,0.5020705882352942,119.28558371040725
152,221,0.6862714932126697,0.6237013574660635,5.013574660633484,0.6606334841628959,3.932126696832579,-6.251552036199095,0.11671357466063349,0.23936216742081448,0.008795411312217193,0.17380678733031676,0.48924660633484157,123.84549773755654
153,221,0.7055837104072398,0.6375791855203621,5.384615384615385,0.6063348416289592,3.9683257918552037,-5.9609049773755665,0.1022796380090498,0.21857778280542986,0.005813022579185521,0.17921402714932125,0.5155420814479638,119.76237556561085
154,221,0.7080497737556561,0.6399049773755655,5.475113122171946,0.5972850678733032,3.995475113122172,-6.176153846153847,0.12506968325791853,0.21480882352941172,0.009178623936651585,0.17264343891402714,0.513724886877828,118.80553846153846
155,221,0.6978235294117647,0.6468823529411764,5.633484162895928,0.6153846153846154,3.9592760180995477,-5.961352941176472,0.12237692307692308,0.22299075113122174,0.00730622438914027,0.1725452488687783,0.5151493212669684,118.32885067873303
156,221,0.6971809954751131,0.6326380090497737,5.208144796380091,0.5610859728506787,3.9683257918552037,-5.918171945701357,0.11671266968325791,0.2497416515837104,0.002606758325791855,0.171068778280543,0.5124669683257919,120.52679185520363
157,221,0.6949411764705882,0.6333936651583711,5.457013574660634,0.6063348416289592,3.981900452488688,-6.313067873303167,0.12449819004524887,0.2205049411764706,0.006563350904977376,0.16245113122171947,0.4977031674208145,125.553814479638
158,221,0.7051447963800905,0.6141402714932126,5.6289592760181,0.5746606334841629,3.9728506787330318,-6.373900452488688,0.13179095022624435,0.25224436199095024,0.011442010045248868,0.18147782805429866,0.4906076923076923,122.56699547511313
159,221,0.6894389140271494,0.6472307692307692,5.452488687782806,0.6334841628959276,3.986425339366516,-6.041923076923077,0.1142524886877828,0.23028901357466064,0.008954883846153845,0.157283257918552,0.5055339366515837,122.24277828054298
160,221,0.6877239819004526,0.6230316742081448,5.597285067873303,0.5475113122171946,3.9411764705882355,-6.322393665158372,0.11868506787330316,0.23167384615384617,0.005368928642533937,0.16832081447963798,0.49149321266968327,120.69451583710409
161,221,0.6887511312217195,0.6242081447963801,5.257918552036199,0.6063348416289592,3.995475113122172,-6.261728506787331,0.11379592760180994,0.2544448190045249,0.007952192850678733,0.16644162895927603,0.469335294117647,122.03737104072401
162,221,0.6964570135746606,0.6390909502262444,5.800904977375565,0.6334841628959276,3.9728506787330318,-6.146226244343891,0.11710226244343892,0.2493714932126697,0.00644562298642534,0.16909592760181,0.5276529411764705,120.13783710407242
163,221,0.6976696832579186,0.608153846153846,5.226244343891403,0.5475113122171946,3.9592760180995477,-6.260714932126697,0.11658235294117646,0.24381746153846154,0.00731894923076923,0.15967420814479635,0.4872380090497737,120.8424117647059
164,221,0.6938552036199094,0.6410316742081448,5.339366515837104,0.5927601809954751,3.990950226244344,-6.056162895927601,0.12714298642533936,0.2487020180995475,0.003908925067873303,0.17479411764705882,0.512737556561086,120.55195022624434
165,221,0.6768009049773754,0.6251628959276018,5.330316742081448,0.6199095022624435,3.981900452488688,-6.250266968325792,0.11145339366515837,0.22075676470588235,0.006662339185520361,0.16460633484162898,0.47206289592760176,123.0205475113122
166,221,0.6993484162895928,0.6406470588235295,5.34841628959276,0.6334841628959276,3.981900452488688,-5.950470588235294,0.11410180995475115,0.22170757466063348,0.006562741221719457,0.1528,0.5063398190045248,123.37817194570137
167,221,0.6967466063348416,0.6496742081447963,5.529411764705882,0.5882352941176471,3.986425339366516,-6.020633484162896,0.10799954751131222,0.2225496968325792,0.007439042307692307,0.16208597285067874,0.4869579185520362,120.93041176470588
168,221,0.6935746606334843,0.631705882352941,5.638009049773756,0.579185520361991,3.995475113122172,-6.135325791855204,0.11971538461538464,0.24021877828054297,0.006586852714932127,0.16849638009049775,0.4936733031674208,122.97992760180995
169,221,0.6927194570135747,0.6365248868778282,5.334841628959276,0.5610859728506787,3.995475113122172,-6.300457013574661,0.10321357466063348,0.23554566018099546,0.015747939819004526,0.17898914027149324,0.4994389140271493,116.28678733031673
170,221,0.7053393665158371,0.6485203619909501,5.402714932126697,0.5927601809954751,3.981900452488688,-5.976828054298642,0.11825927601809955,0.21992605203619908,0.009200901266968325,0.15225701357466062,0.4859755656108597,118.70480090497738
171,221,0.6907782805429864,0.6299185520361991,5.678733031674208,0.5972850678733032,3.914027149321267,-6.147076923076923,0.11147013574660634,0.22921953393665156,0.014490717239819005,0.17259185520361991,0.49885248868778276,120.67041176470586
172,221,0.686579185520362,0.6342488687782805,5.506787330316742,0.5882352941176471,3.986425339366516,-6.161244343891403,0.11726515837104072,0.24849536199095015,0.014787540045248867,0.1647633484162896,0.49546696832579185,121.16915837104074
173,221,0.6981900452488689,0.6311266968325793,5.475113122171946,0.6380090497737556,3.990950226244344,-5.98516742081448,0.12022533936651585,0.2295175248868778,0.0031937960633484164,0.16956063348416286,0.5104588235294117,120.4787556561086
174,221,0.6938144796380091,0.641601809954751,5.416289592760181,0.6561085972850679,3.9728506787330318,-6.054149321266968,0.10467692307692308,0.2146006742081448,0.00694902552036199,0.16974796380090498,0.49604434389140273,120.26648868778281
175,221,0.6926199095022624,0.62020814479638,5.683257918552036,0.6108597285067874,3.986425339366516,-6.144239819004524,0.10672171945701356,0.2405999004524887,0.007156344660633484,0.1586506787330317,0.47703755656108593,117.89340723981898
176,221,0.6797285067873302,0.6063805429864252,5.705882352941177,0.5746606334841629,3.923076923076923,-6.7075475113122165,0.1141841628959276,0.2536721628959276,0.014811888506787331,0.15768914027149325,0.48031809954751126,122.10952488687784
177,221,0.6878868778280544,0.6272443438914026,5.085972850678733,0.583710407239819,3.9638009049773757,-6.344452488687784,0.11347466063348416,0.23534324886877828,0.013833220090497738,0.16232488687782806,0.5009950226244344,123.75572398190045
178,221,0.6880678733031675,0.6260090497737556,5.760180995475113,0.6108597285067874,4.013574660633484,-6.153814479638009,0.1081108597285068,0.23063460859728507,0.011783156425339367,0.1700764705882353,0.4898909502262444,119.39849773755657
179,221,0.6861085972850679,0.6289683257918551,5.524886877828054,0.6380090497737556,3.9638009049773757,-6.2896832579185515,0.1113447963800905,0.2704641357466064,0.015202138009049774,0.16885475113122173,0.4869135746606335,121.33272850678735
180,221,0.6929004524886879,0.6358144796380091,5.995475113122172,0.6425339366515838,4.004524886877828,-6.158466063348416,0.11874117647058824,0.23044945475113118,0.012343089004524887,0.1580710407239819,0.503775113122172,121.21492307692307
181,221,0.6751900452488689,0.6278733031674207,5.226244343891403,0.5701357466063348,4.009049773755656,-6.459447963800905,0.11244162895927604,0.24753643212669682,0.012204818959276019,0.15766923076923076,0.48406153846153843,121.75251131221721
182,221,0.678262443438914,0.6388230769230769,5.248868778280543,0.6334841628959276,3.9592760180995477,-6.12893665158371,0.1103660633484163,0.2212187285067873,0.00638428221719457,0.17940633484162893,0.49408823529411766,120.75371945701357
183,221,0.6840950226244344,0.6191990950226244,5.8054298642533935,0.6153846153846154,3.9457013574660635,-6.383950226244342,0.11140135746606336,0.23888062217194572,0.011880925294117646,0.1877954751131222,0.4800547511312217,121.82325339366517
184,221,0.6815610859728507,0.641579185520362,5.850678733031674,0.6153846153846154,3.9411764705882355,-6.291018099547512,0.1115289592760181,0.23786559728506787,0.01143672814479638,0.18823619909502262,0.49938597285067865,122.80376470588234
185,221,0.6849864253393665,0.6258185520361992,5.48868778280543,0.5927601809954751,3.97737556561086,-6.5654841628959275,0.10769864253393666,0.23470709049773755,0.005909964434389141,0.15861538461538463,0.48514841628959265,122.20396380090499
186,221,0.6741221719457013,0.6481221719457014,4.972850678733032,0.6108597285067874,4.0,-5.900253393665159,0.10356063348416289,0.22581392986425336,0.0038917192307692306,0.1687977375565611,0.4874696832579186,119.41767873303168
187,221,0.6947963800904978,0.6367194570135748,5.285067873303167,0.5882352941176471,3.995475113122172,-6.274968325791855,0.114820814479638,0.23129604298642537,0.003195405610859729,0.1794769230769231,0.4915076923076923,119.1162443438914
188,221,0.6855701357466063,0.6356199095022627,5.484162895927602,0.5746606334841629,3.97737556561086,-6.27247963800905,0.11170135746606334,0.23884748416289597,0.0034768240271493213,0.18070180995475116,0.5178696832579186,121.57795927601809
189,221,0.6744072398190044,0.6207285067873303,5.366515837104072,0.6561085972850679,3.9638009049773757,-6.338873303167421,0.10618552036199097,0.23881467873303172,0.0043358092307692305,0.17152579185520364,0.48073891402714936,121.0561402714932
190,221,0.6920995475113123,0.6462307692307692,5.361990950226244,0.6380090497737556,3.97737556561086,-6.137203619909503,0.11684524886877828,0.22012785520361994,0.007666748416289592,0.15957918552036202,0.4844429864253394,118.39994570135747
191,221,0.6689321266968326,0.610158371040724,5.0542986425339365,0.6153846153846154,3.9638009049773757,-6.496049773755656,0.11368642533936651,0.25621052036199093,0.006346088009049774,0.16701674208144798,0.4501755656108598,121.05134389140272
192,221,0.6758416289592761,0.6244389140271493,5.597285067873303,0.6108597285067874,3.981900452488688,-6.595796380090499,0.11584343891402714,0.23189223529411768,0.007644398416289592,0.17215429864253395,0.5021651583710408,118.80850226244345
193,221,0.675601809954751,0.6185067873303167,5.737556561085973,0.6199095022624435,3.9592760180995477,-6.31868778280543,0.1107945701357466,0.25726196832579185,0.008151943167420815,0.153731221719457,0.4798678733031675,123.96299095022623
194,221,0.6697149321266969,0.629089592760181,5.529411764705882,0.6470588235294118,3.990950226244344,-6.4940135746606344,0.11057466063348415,0.25213268325791854,0.002018482850678733,0.16638868778280544,0.4859339366515837,125.15884615384616
195,221,0.6843800904977375,0.6372443438914028,5.665158371040724,0.6199095022624435,3.97737556561086,-6.211723981900453,0.10900000000000003,0.25725650226244345,0.0008388174208144796,0.17392533936651583,0.5149656108597285,120.91749321266968
196,221,0.6783076923076924,0.6435018099547511,4.900452488687783,0.665158371040724,3.9728506787330318,-6.0851900452488685,0.1156737556561086,0.22768495701357466,0.009457966425339366,0.17130452488687783,0.5036769230769231,129.02614027149323
197,221,0.6849819004524885,0.6191628959276019,5.199095022624435,0.6606334841628959,3.97737556561086,-6.443692307692308,0.11899140271493212,0.2829627443438914,0.005071828054298643,0.17172443438914028,0.5151212669683257,119.75951583710409
198,221,0.6771493212669685,0.6271131221719458,5.126696832579186,0.6923076923076923,3.97737556561086,-6.303266968325793,0.11386651583710405,0.24507382805429864,0.009601316561085973,0.15928823529411765,0.45941221719457015,124.84090497737554
199,221,0.6733800904977376,0.6294072398190045,5.131221719457014,0.5701357466063348,3.986425339366516,-6.335529411764706,0.11066153846153848,0.2370753642533937,0.0036242871493212675,0.18280542986425338,0.49725294117647056,117.96489592760182
200,221,0.6775339366515836,0.6585791855203621,5.1945701357466065,0.6108597285067874,4.009049773755656,-6.100325791855203,0.1112393665158371,0.2271909588235294,0.005063237149321267,0.18293981900452494,0.4911687782805429,121.76947511312217
